"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"1499",6,4,4,5,5,1,3,2,2,4,1,2,2,1,1,"Less than high school","Male","Very much interested","Somewhat better off","65+"
"1500",6,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested",NA,NA
"1501",7,2,3,4,4,4,3,4,2,4,1,2,2,2,2,"Less than high school","Female","Very much interested","Much better off","50-64"
"1502",NA,5,5,5,5,1,1,2,1,5,1,2,2,2,2,"Less than high school","Male","Somewhat interested","Somewhat worse off","50-64"
"1503",2,5,3,5,3,1,5,5,1,2,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","18-29"
"1504",6,3,4,5,4,3,1,3,3,5,1,2,2,1,2,"Less than high school",NA,"Very much interested","About the same",NA
"1505",6,5,5,5,3,1,3,3,1,3,1,1,1,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"1506",6,3,4,5,4,1,1,3,4,5,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"1507",3,5,5,5,4,2,4,4,2,4,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"1508",4,2,3,4,4,2,2,4,2,5,2,2,1,2,1,"Less than high school","Female","Not much interested","About the same","65+"
"1509",4,5,5,5,5,1,5,5,1,2,3,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"1510",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","50-64"
"1511",1,5,4,5,4,1,5,5,1,1,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"1512",2,5,4,5,5,1,1,5,1,4,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"1513",2,5,5,5,5,1,5,5,2,1,4,1,2,2,1,"Less than high school","Male","Very much interested","Somewhat worse off","30-49"
"1514",6,4,4,5,4,2,2,2,3,4,2,2,2,1,2,"Less than high school","Male","Very much interested","Much better off","50-64"
"1515",4,3,3,3,1,1,2,4,2,2,1,2,2,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"1516",4,4,3,4,4,2,4,5,2,2,2,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"1517",2,2,3,4,4,2,5,4,1,4,3,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","18-29"
"1518",6,4,3,3,3,3,3,3,3,3,3,2,2,1,2,"Less than high school","Female","Not much interested","Much better off","18-29"
"1519",2,5,4,5,3,1,4,4,1,2,4,2,1,2,1,"Less than high school","Female","Very much interested","Much better off",NA
