"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"2557",NA,3,3,4,3,2,3,4,2,2,3,2,2,2,1,2,1,3,3,43
"2558",4,1,5,5,3,1,5,4,1,3,3,1,1,2,1,3,2,2,3,54
"2559",NA,3,5,5,5,1,1,2,3,2,1,1,1,2,1,7,2,2,4,36
"2560",6,4,5,4,4,4,4,4,2,5,1,2,2,1,1,6,1,2,3,39
"2561",4,NA,5,5,4,4,2,3,3,2,3,2,2,2,2,5,2,3,2,38
"2562",7,1,5,5,4,4,1,1,5,3,1,2,2,2,1,7,1,1,3,44
"2563",5,4,4,5,4,1,5,4,2,4,1,2,1,2,1,7,1,NA,4,41
"2564",4,1,5,4,5,1,4,2,2,4,2,2,1,2,1,2,2,2,4,40
"2565",2,5,5,5,5,2,4,4,2,1,5,1,1,2,1,7,1,2,1,41
"2566",5,4,4,4,3,2,2,2,5,5,1,2,2,2,1,5,2,1,2,44
"2567",4,3,5,5,3,1,5,5,2,5,5,2,1,2,1,3,2,1,3,63
"2568",NA,5,5,5,5,2,4,4,1,2,2,1,1,2,1,3,2,2,3,77
"2569",NA,3,3,3,3,1,5,5,5,5,1,2,2,1,1,3,2,3,3,26
"2570",3,5,5,5,3,1,4,5,1,1,3,2,2,2,1,5,1,1,3,68
"2571",4,5,5,5,1,4,1,2,5,5,1,2,2,1,1,3,1,2,5,80
"2572",1,5,5,5,5,1,5,5,1,1,3,1,1,2,1,5,2,1,3,58
"2573",5,1,4,5,5,2,2,5,1,3,2,2,2,1,1,2,2,1,5,-9
"2574",6,2,3,4,4,3,1,2,5,5,1,2,2,1,1,3,2,3,3,43
"2575",NA,5,5,5,5,3,5,5,3,2,4,1,1,2,1,6,2,3,3,37
"2576",7,5,5,5,4,5,1,2,5,5,1,2,2,1,1,5,2,1,1,46
"2577",3,5,4,4,1,1,5,4,1,2,3,1,2,2,1,2,2,2,5,31
"2578",2,4,5,5,4,1,5,5,2,4,3,2,1,2,1,7,2,1,3,74
"2579",2,4,4,4,4,2,2,5,2,2,4,1,2,2,1,3,2,2,3,29
"2580",6,3,3,5,3,3,2,3,4,5,1,2,2,2,1,2,1,1,3,51
"2581",4,4,4,5,3,1,2,4,2,2,1,1,1,2,1,4,2,2,3,36
"2582",3,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,80
"2583",5,3,5,5,3,2,2,4,4,4,2,2,2,2,1,6,1,2,3,35
"2584",6,4,4,4,1,4,1,3,5,5,2,2,1,1,1,6,2,1,1,61
"2585",3,5,5,5,5,2,5,5,1,1,4,1,1,2,1,3,1,3,3,23
"2586",6,5,5,5,5,1,3,4,3,4,2,2,2,1,2,4,2,2,5,47
"2587",NA,5,5,5,5,2,2,2,2,2,1,2,2,2,1,4,1,2,1,62
"2588",7,2,5,5,2,4,2,3,4,5,1,2,2,1,1,7,2,2,2,45
"2589",5,3,3,4,4,2,3,4,4,4,4,2,1,2,1,6,2,2,3,72
"2590",4,5,5,5,4,1,5,5,1,3,4,2,2,2,1,7,2,1,3,69
"2591",6,5,5,5,5,5,1,2,5,5,1,2,2,1,2,2,1,1,3,73
"2592",2,5,5,5,5,1,5,5,1,3,3,1,1,2,1,NA,1,1,4,76
"2593",6,4,5,5,5,1,2,2,5,5,1,2,2,2,2,4,1,1,4,55
"2594",3,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,3,70
"2595",6,3,4,5,5,2,2,2,2,4,1,2,2,1,2,3,1,1,1,71
"2596",4,5,5,5,4,2,5,5,2,3,2,2,2,1,1,6,2,1,1,72
"2597",4,5,5,5,4,1,5,5,2,3,2,2,1,1,1,6,2,1,4,58
"2598",2,5,5,5,5,1,5,5,1,2,5,1,1,2,1,7,1,1,3,35
"2599",6,3,4,3,3,1,3,1,1,5,1,2,2,2,1,3,1,1,2,70
"2600",2,5,5,5,5,3,3,5,2,2,1,2,1,1,1,6,2,1,3,71
"2601",NA,3,4,3,4,1,4,4,1,3,2,2,2,2,1,3,2,2,3,61
"2602",4,5,5,5,5,1,5,4,1,2,2,2,1,2,1,6,NA,2,3,-9
"2603",5,4,5,5,4,1,2,4,3,2,1,2,1,2,1,7,1,2,3,67
"2604",6,5,5,5,5,1,2,4,1,5,1,1,1,2,1,6,2,1,3,50
"2605",4,3,5,5,4,4,2,4,2,2,3,2,2,2,1,7,2,2,2,32
"2606",1,5,5,5,5,1,5,5,1,1,5,1,2,2,1,6,2,2,2,33
"2607",4,4,5,5,4,2,3,3,2,4,3,2,1,2,1,6,NA,1,3,-9
"2608",2,5,5,5,5,1,5,5,1,1,5,1,1,2,1,6,2,3,3,51
"2609",6,4,5,5,4,2,2,3,4,2,2,1,1,2,1,6,1,2,2,54
"2610",6,3,4,5,4,3,2,3,5,3,2,1,2,1,2,5,1,2,3,32
"2611",5,5,5,5,4,2,4,4,4,4,2,2,1,2,1,7,2,1,3,58
"2612",7,4,5,4,3,2,1,3,4,5,1,2,2,1,1,6,2,3,3,50
"2613",2,5,5,5,5,1,4,5,2,2,3,2,2,1,2,6,1,1,2,59
"2614",5,3,3,3,3,1,1,5,1,3,1,2,2,1,1,2,2,2,4,43
"2615",4,5,5,5,5,2,5,2,2,5,2,2,1,2,1,6,1,2,5,34
"2616",NA,5,5,5,4,3,1,2,4,4,4,1,1,2,2,5,1,2,3,54
"2617",2,5,5,5,5,1,5,5,2,2,3,2,2,1,2,3,2,2,2,55
"2618",6,3,5,5,1,1,5,5,1,5,1,2,2,1,1,4,2,2,2,56
"2619",5,5,5,4,3,1,4,4,2,4,2,2,1,2,1,6,1,1,1,38
"2620",NA,4,4,4,4,2,4,4,2,4,1,2,2,1,1,4,2,1,3,80
"2621",6,5,5,5,2,4,4,4,3,5,1,2,2,2,1,7,1,1,3,65
"2622",2,5,5,5,4,2,5,5,2,3,4,1,1,2,1,8,2,1,3,65
"2623",2,5,5,5,4,1,5,5,1,5,5,2,1,2,1,5,2,1,5,62
"2624",6,3,5,4,4,1,1,3,3,5,1,2,2,2,1,4,1,1,2,44
"2625",6,3,3,3,3,4,4,2,2,2,2,2,2,1,2,2,2,3,4,33
"2626",4,4,5,5,5,1,5,5,1,2,1,2,2,1,2,3,2,1,2,45
"2627",5,3,5,4,4,4,2,2,5,2,2,1,1,1,1,6,2,2,3,55
"2628",6,1,3,3,3,3,5,4,3,2,3,2,2,2,1,3,2,1,4,36
"2629",4,5,5,5,4,2,4,5,2,5,2,1,2,2,1,7,2,2,3,31
"2630",2,5,5,5,5,2,5,5,1,3,4,1,1,2,1,7,2,1,3,46
"2631",5,4,5,5,3,2,3,3,2,4,1,2,2,2,2,7,2,2,3,43
"2632",1,5,5,5,5,1,5,4,1,1,5,1,1,1,1,6,1,3,3,37
"2633",1,5,5,5,5,1,5,5,2,1,4,1,1,2,2,6,1,1,1,38
"2634",3,1,5,5,4,1,5,5,1,5,2,2,2,2,1,7,2,1,5,55
"2635",4,3,3,5,4,1,3,3,2,2,2,2,1,2,1,4,2,2,3,76
"2636",NA,3,3,5,5,1,2,4,2,4,3,2,2,2,1,2,2,2,3,71
"2637",4,3,3,3,3,1,2,3,1,3,3,2,2,1,1,1,1,3,3,30
"2638",2,4,2,5,3,4,2,2,1,2,2,2,2,1,1,2,2,3,4,77
"2639",6,3,5,5,4,2,4,3,4,4,1,2,2,2,1,5,2,3,3,71
"2640",6,3,4,4,4,3,3,3,3,4,2,2,2,2,2,6,2,2,3,53
"2641",3,1,4,4,4,2,2,2,2,2,3,2,2,2,1,4,1,2,3,50
"2642",2,4,5,5,5,3,3,4,4,2,4,1,1,2,1,7,2,2,3,48
"2643",4,3,4,5,3,1,5,5,1,2,2,2,2,2,1,3,2,2,4,37
"2644",NA,5,5,5,5,5,1,3,1,5,1,2,1,1,2,5,1,1,4,53
"2645",4,3,4,4,4,1,3,3,2,3,2,2,2,2,1,4,2,1,3,68
"2646",5,3,3,3,3,3,2,4,2,3,3,1,1,1,2,3,2,2,4,45
"2647",1,5,5,5,4,1,5,5,1,5,1,2,1,1,1,NA,2,1,4,80
"2648",5,5,5,5,4,2,2,2,2,4,2,2,2,2,1,3,2,1,3,65
"2649",2,5,5,5,5,1,5,5,1,2,2,2,1,2,1,5,2,2,3,30
"2650",2,5,5,5,5,1,1,2,1,2,4,1,1,2,1,6,2,2,2,66
"2651",3,5,3,5,5,2,4,4,4,2,4,2,2,2,1,1,1,3,3,38
"2652",4,2,3,3,3,2,4,5,1,1,2,2,2,1,1,2,1,1,4,40
"2653",7,4,4,3,3,2,2,3,3,2,2,2,2,1,2,1,1,1,3,42
"2654",4,3,3,3,3,4,3,3,3,3,3,2,2,2,1,6,2,1,2,24
"2655",6,3,2,4,4,2,2,4,2,2,1,2,2,1,1,7,1,1,3,65
"2656",6,2,5,5,3,4,3,3,4,5,1,2,2,1,1,3,2,1,3,68
"2657",NA,1,3,4,4,1,3,2,1,5,1,2,2,2,1,2,2,2,3,75
"2658",2,5,5,5,5,2,3,5,2,1,5,2,1,2,1,7,2,1,3,54
"2659",1,5,5,5,5,2,5,5,1,1,5,1,1,2,1,7,2,2,3,39
"2660",6,1,4,5,5,1,4,2,2,3,1,2,2,1,1,2,2,3,2,62
"2661",NA,2,2,2,3,2,5,4,2,1,1,2,1,2,1,6,2,2,5,43
"2662",4,4,4,3,3,4,4,2,3,2,4,2,2,2,2,6,1,2,5,38
"2663",2,5,5,4,4,1,2,5,1,1,3,1,1,2,1,6,1,1,2,60
"2664",2,5,5,4,5,1,4,1,1,3,2,2,1,2,1,6,1,1,5,58
"2665",5,4,4,4,4,2,5,3,2,5,2,2,1,1,1,3,2,2,3,80
"2666",6,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,68
"2667",6,3,4,5,4,1,3,2,2,2,1,2,1,2,1,3,1,1,2,-9
"2668",4,5,5,5,5,1,3,5,1,1,1,2,2,1,2,5,2,1,3,80
"2669",4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1,35
"2670",2,5,5,5,5,1,5,4,1,1,5,1,1,2,1,6,1,1,3,40
"2671",4,5,5,4,4,2,4,5,1,1,1,2,1,2,1,3,1,1,1,64
"2672",5,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,31
"2673",6,5,5,5,5,1,2,2,2,5,1,2,2,1,1,4,2,1,3,62
"2674",6,4,5,5,4,4,4,3,3,2,1,1,1,2,1,6,2,1,2,63
"2675",2,4,5,5,4,2,5,4,2,1,3,2,1,2,1,7,1,1,3,55
"2676",5,2,4,5,3,1,3,2,1,2,1,2,2,1,1,3,2,1,2,45
"2677",6,3,4,5,4,3,1,2,3,5,1,2,1,1,1,2,2,1,3,64
"2678",2,5,5,5,3,1,5,3,1,3,4,2,1,1,1,6,1,1,3,36
"2679",4,1,5,4,4,4,2,3,4,5,2,2,2,2,2,2,2,1,3,59
"2680",NA,3,4,5,1,2,5,1,2,2,3,1,2,2,1,2,2,3,4,25
"2681",NA,5,5,5,5,2,4,4,3,3,4,1,1,2,1,6,1,3,5,43
"2682",7,4,5,5,5,2,1,2,5,5,1,2,2,2,1,4,NA,1,2,-9
"2683",4,4,5,5,5,2,4,4,2,2,2,2,1,2,2,6,2,2,2,51
"2684",6,3,5,5,5,2,4,4,4,3,2,1,2,2,1,6,2,3,3,52
"2685",5,3,3,5,2,2,3,4,4,2,3,2,2,1,2,6,1,3,4,37
"2686",3,5,5,5,5,1,4,4,2,4,4,1,1,2,1,5,1,3,2,49
"2687",5,3,3,4,2,1,2,5,2,5,2,1,1,1,2,7,1,1,1,45
"2688",5,5,5,5,5,1,3,1,3,2,3,2,1,2,1,6,1,1,2,26
"2689",5,1,5,5,5,1,1,4,3,3,1,1,1,2,1,8,1,3,1,39
"2690",6,5,5,5,5,1,5,5,2,5,1,2,2,2,1,5,1,1,3,68
"2691",4,3,4,4,4,1,4,4,2,5,1,2,1,2,1,7,2,2,2,72
"2692",3,3,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,47
"2693",4,5,5,5,5,1,4,5,2,2,2,2,2,1,1,7,2,1,4,59
"2694",7,4,5,5,4,2,1,2,4,5,1,2,2,1,1,4,2,1,3,63
"2695",2,5,5,5,5,3,5,5,1,2,3,2,1,2,1,4,1,1,5,68
"2696",5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,79
"2697",2,4,5,5,4,2,4,4,2,4,4,1,1,2,1,5,2,2,4,40
"2698",6,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,1,3,47
"2699",4,3,5,5,5,1,3,3,1,2,3,2,2,2,1,4,1,2,3,56
"2700",7,5,5,5,5,1,1,1,1,5,1,1,2,2,2,7,1,1,2,40
"2701",1,5,5,5,5,1,5,5,1,3,4,2,1,1,1,6,1,1,3,25
"2702",3,5,5,5,5,2,2,2,2,2,4,1,1,2,1,2,2,2,2,54
"2703",2,4,3,3,3,4,2,4,4,4,4,1,1,1,2,4,2,1,2,45
"2704",4,3,3,4,3,1,5,5,1,2,2,2,2,1,1,2,2,2,4,33
"2705",6,5,5,5,5,2,2,3,4,4,2,2,2,1,1,4,2,1,1,61
"2706",2,4,4,4,4,1,5,5,2,3,4,2,1,2,1,7,2,1,3,51
"2707",NA,3,5,5,4,1,5,5,1,4,1,2,2,1,1,2,2,1,4,63
"2708",5,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,50
"2709",NA,4,4,3,4,2,2,4,1,2,2,2,1,1,2,4,1,2,4,22
"2710",2,4,4,5,4,1,5,5,1,1,5,1,1,2,1,6,2,1,1,29
"2711",4,4,4,5,4,2,3,3,1,4,1,2,2,1,1,4,2,2,4,76
"2712",6,1,5,5,5,2,4,3,2,5,1,2,2,1,1,8,1,2,3,64
"2713",4,4,4,3,4,1,4,5,2,1,4,1,2,2,1,7,1,2,1,63
"2714",4,3,3,4,4,1,3,3,2,2,3,2,2,1,1,8,2,3,4,39
"2715",1,5,5,5,5,1,2,3,1,1,2,2,2,1,1,3,2,2,3,42
"2716",4,5,5,5,5,1,5,5,1,5,3,1,1,2,1,4,2,1,3,24
"2717",4,2,4,5,3,1,1,3,1,1,3,2,2,1,1,3,2,1,5,63
"2718",NA,3,4,5,4,4,4,4,5,5,1,1,1,2,2,4,2,2,2,75
"2719",6,5,5,5,5,2,2,4,4,5,1,2,2,1,1,3,2,1,1,66
"2720",6,3,5,5,4,1,3,3,3,4,1,2,1,1,2,6,1,1,5,50
"2721",3,5,5,5,5,1,5,4,2,4,2,2,1,2,1,5,1,1,5,63
"2722",6,3,3,4,3,2,3,4,2,2,3,2,2,1,2,2,1,2,3,38
"2723",2,5,5,5,5,1,5,5,1,2,4,1,1,2,1,8,2,1,4,57
"2724",4,3,3,4,3,1,5,5,1,3,3,1,2,1,2,2,1,2,3,28
"2725",4,3,4,3,4,1,2,2,2,2,3,2,2,2,2,3,1,1,4,35
"2726",3,3,3,3,2,3,4,2,3,4,3,1,1,1,1,3,1,2,3,58
"2727",NA,2,4,4,3,3,2,4,2,2,2,2,1,2,1,3,1,1,3,59
"2728",4,4,4,5,3,2,3,3,2,2,1,2,1,1,1,3,1,2,3,57
"2729",2,4,4,5,4,1,5,5,3,5,2,2,2,1,1,5,2,1,1,68
"2730",1,5,4,5,4,2,5,4,2,2,5,1,1,2,1,6,2,2,3,22
"2731",3,5,5,5,5,1,5,5,1,1,3,1,1,2,1,6,2,2,1,26
"2732",6,3,5,5,4,2,2,3,3,5,2,2,2,1,2,6,2,2,3,69
"2733",4,5,5,5,4,1,4,4,3,3,2,2,1,2,1,6,1,1,4,66
"2734",4,4,5,5,5,1,5,5,1,5,1,2,2,1,1,7,1,1,4,67
"2735",3,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2,3,47
"2736",6,2,3,3,3,4,3,3,2,4,1,2,2,1,2,5,2,2,3,41
"2737",6,4,4,5,4,2,4,2,2,4,1,2,2,2,1,3,2,1,2,41
"2738",2,5,3,5,5,1,5,1,1,1,3,2,1,2,2,7,2,1,3,36
"2739",2,4,5,5,5,1,5,5,5,1,5,2,1,2,1,3,1,1,4,55
"2740",7,5,5,5,5,5,1,1,5,5,1,2,2,1,1,7,2,1,2,62
"2741",3,3,3,3,4,4,1,2,3,2,2,2,1,1,2,3,2,2,4,36
"2742",4,2,5,5,5,2,4,5,4,4,4,1,2,2,1,7,2,1,4,24
"2743",6,3,4,3,2,1,4,3,1,2,2,2,2,2,1,7,1,2,1,32
"2744",3,4,5,4,4,1,3,5,1,5,3,2,2,1,2,5,1,2,2,43
"2745",NA,2,4,4,4,1,1,2,1,1,1,2,2,2,1,4,1,2,2,68
"2746",3,5,5,5,4,1,5,5,1,1,4,2,1,2,1,6,2,2,4,37
"2747",4,5,5,5,5,2,4,4,2,2,5,1,1,2,1,7,2,2,3,44
"2748",6,3,3,4,5,4,2,4,4,4,1,1,2,2,1,5,2,1,2,68
"2749",NA,4,4,5,4,1,4,3,3,2,3,2,2,1,2,6,2,1,3,74
"2750",4,3,3,1,3,3,5,5,2,2,2,1,2,1,1,3,2,3,4,37
"2751",1,1,5,5,5,1,5,5,1,1,3,1,1,2,1,5,2,3,5,26
"2752",6,1,5,5,5,2,2,4,2,2,1,1,1,2,1,5,1,1,3,64
"2753",4,3,3,3,2,2,3,2,4,3,2,2,2,2,1,3,1,3,5,26
"2754",NA,5,4,4,4,1,1,4,1,2,2,2,1,1,1,3,1,3,3,39
"2755",NA,3,2,5,3,1,2,1,1,1,1,2,2,1,2,6,1,2,2,71
"2756",2,5,5,4,4,1,4,2,2,4,4,1,1,2,1,7,2,1,3,72
"2757",2,5,5,5,3,2,4,4,2,1,3,2,1,2,1,3,2,1,4,63
"2758",4,4,5,5,4,1,3,3,2,3,3,1,2,2,1,5,2,2,1,30
"2759",1,5,5,5,5,1,5,5,1,1,5,1,1,2,1,7,2,1,3,40
"2760",2,4,4,5,5,1,5,5,1,1,5,2,1,2,1,6,2,2,3,38
"2761",5,2,4,3,4,1,2,2,3,4,1,2,2,1,1,5,2,1,3,61
"2762",2,3,5,5,4,4,5,4,2,1,5,2,1,2,1,7,2,1,3,28
"2763",6,1,5,5,4,4,2,3,5,5,1,2,2,1,2,3,2,1,3,76
"2764",4,1,5,5,4,1,3,1,1,1,1,2,2,1,1,2,2,2,2,80
"2765",7,1,4,5,5,3,2,3,2,5,1,2,2,1,1,2,2,1,1,63
"2766",7,3,5,5,5,5,1,1,3,5,1,2,2,1,1,6,1,1,1,57
"2767",6,1,5,5,5,5,3,2,5,5,1,2,2,1,1,2,1,1,2,42
"2768",2,5,5,5,4,1,5,5,1,2,4,2,1,2,1,6,1,2,2,47
"2769",4,4,5,5,5,1,3,3,2,4,3,2,2,1,1,3,1,1,3,50
"2770",4,3,5,4,3,4,4,2,4,4,2,2,2,1,2,4,1,2,3,68
"2771",3,5,5,5,5,1,5,5,1,3,4,1,2,2,1,6,2,1,2,65
"2772",4,3,4,5,4,2,4,4,2,2,3,2,2,2,1,7,2,2,3,-9
"2773",4,1,5,5,5,1,1,5,1,5,1,2,1,2,1,4,1,1,3,29
"2774",6,2,3,4,4,3,3,3,2,3,1,2,2,1,2,5,1,1,3,31
"2775",1,5,5,5,5,2,5,5,2,2,5,1,1,2,1,8,2,1,4,45
"2776",6,4,5,4,3,4,1,3,5,5,1,1,2,2,1,6,2,1,3,58
"2777",3,5,5,5,5,1,5,5,1,1,1,2,2,1,1,2,1,1,3,66
"2778",4,1,2,4,5,2,4,4,3,3,3,2,2,2,2,5,2,1,2,37
"2779",5,5,5,5,5,1,5,5,1,2,3,1,1,1,1,6,1,3,2,28
"2780",NA,4,4,4,4,1,1,1,4,2,1,2,1,1,2,7,2,1,3,76
"2781",4,3,4,4,4,2,5,5,2,3,5,1,1,2,1,6,2,1,2,31
"2782",7,3,3,4,4,1,1,1,4,4,2,2,1,1,1,1,2,1,3,64
"2783",7,5,5,5,5,1,1,1,5,5,1,2,2,2,1,3,1,1,4,71
"2784",2,5,5,5,4,1,4,4,2,2,4,1,1,2,1,7,2,1,2,30
"2785",3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,65
"2786",4,5,5,5,5,1,4,4,2,2,3,2,2,2,1,2,2,2,3,70
"2787",6,5,4,4,4,1,4,4,1,4,1,2,2,1,1,5,2,1,5,73
"2788",4,5,5,5,5,2,4,4,4,3,4,2,2,2,1,6,1,3,4,37
"2789",3,5,5,5,5,2,5,5,1,4,3,2,2,1,1,6,2,1,3,62
"2790",6,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,37
"2791",NA,4,4,4,4,2,3,3,2,3,3,2,2,1,2,4,2,1,4,76
"2792",3,4,4,5,4,2,4,2,2,2,1,2,1,2,1,1,1,2,4,72
"2793",1,5,5,5,5,1,1,5,1,1,2,1,1,1,2,2,2,2,3,50
"2794",4,5,5,5,5,4,2,4,2,2,3,1,1,2,1,6,1,2,1,57
"2795",NA,1,1,3,2,3,3,3,3,3,3,2,2,1,2,4,2,3,3,25
"2796",2,5,5,5,5,1,5,3,1,3,5,1,1,2,1,7,1,1,3,69
"2797",4,5,5,5,5,1,5,4,1,3,3,2,1,1,1,7,2,1,3,40
"2798",NA,4,4,3,3,3,4,2,5,2,5,2,2,2,1,6,1,2,3,30
"2799",4,2,5,5,4,1,4,3,4,3,1,1,1,2,1,2,1,2,2,38
"2800",6,3,4,4,5,4,2,2,4,2,1,2,1,2,1,6,1,1,2,51
"2801",6,5,5,5,5,1,5,5,1,5,1,2,2,1,1,4,2,1,3,68
"2802",4,5,5,5,5,1,5,5,1,4,2,2,1,2,1,8,1,1,3,57
"2803",5,4,4,5,4,2,3,4,2,5,1,2,1,2,2,3,2,1,5,55
"2804",2,5,5,5,5,1,5,5,1,2,4,1,1,2,1,4,1,1,3,55
"2805",7,5,5,5,5,5,3,2,4,5,3,2,1,2,1,7,2,1,4,68
"2806",4,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,26
"2807",5,5,5,4,3,1,3,3,3,4,1,2,2,1,2,2,2,3,4,59
"2808",4,4,5,5,4,1,5,5,1,2,4,2,2,1,1,3,1,1,3,57
"2809",6,2,2,4,5,1,5,5,1,5,1,2,1,1,1,4,2,1,3,52
"2810",6,3,4,5,5,1,3,4,4,5,1,2,2,2,1,6,1,1,3,69
"2811",6,4,5,5,5,4,1,2,2,4,2,1,2,2,1,4,2,1,2,52
"2812",7,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,2,1,3,66
"2813",3,5,5,5,5,1,5,5,1,1,5,1,1,2,1,7,1,1,5,55
"2814",4,3,3,3,3,1,3,2,1,2,1,2,2,2,2,6,1,3,3,39
"2815",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,2,34
"2816",6,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,77
"2817",6,5,5,5,5,2,3,3,4,4,2,2,1,2,1,8,1,3,3,41
"2818",6,5,3,4,4,4,1,1,3,5,3,2,2,1,2,4,1,1,1,61
"2819",6,3,5,5,5,1,2,3,3,4,1,2,2,2,1,3,1,1,3,59
"2820",4,5,5,5,5,4,4,3,2,2,2,2,2,1,1,6,2,2,2,25
"2821",5,1,3,5,3,2,2,4,3,2,3,2,2,1,2,2,1,2,4,37
"2822",4,5,5,5,4,2,5,5,1,1,5,1,1,2,1,1,1,1,3,68
"2823",2,4,5,4,5,1,5,5,1,4,5,2,1,2,1,6,2,1,3,29
"2824",3,4,4,4,5,2,4,5,4,4,4,2,1,1,1,7,2,2,2,60
"2825",7,3,3,4,2,1,2,3,2,5,1,2,1,1,1,2,1,1,2,58
"2826",NA,3,3,4,3,1,2,2,2,3,2,1,1,2,1,2,1,1,4,74
"2827",5,5,4,4,3,2,2,4,4,2,2,1,1,1,1,8,2,2,3,28
"2828",6,3,5,4,3,3,1,1,5,5,1,1,2,2,2,5,2,1,2,63
"2829",6,5,4,4,4,2,1,2,4,5,2,1,1,2,1,NA,1,1,1,55
"2830",6,3,3,3,3,2,3,3,1,1,1,2,2,1,2,1,1,1,3,24
"2831",2,4,5,5,5,1,5,5,1,2,5,1,2,1,2,3,1,1,3,24
"2832",5,3,4,4,5,3,2,4,2,4,3,2,2,2,1,6,1,2,3,58
"2833",5,5,5,5,5,1,2,4,5,4,1,2,1,2,1,7,1,2,3,70
"2834",4,5,5,5,5,1,4,5,2,3,2,2,1,1,1,8,1,1,3,65
"2835",2,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,3,40
"2836",NA,1,4,4,4,1,3,3,2,3,1,2,2,1,1,2,2,2,3,66
"2837",4,5,5,4,4,1,4,4,1,2,3,2,2,1,1,6,1,1,5,60
"2838",5,3,5,5,4,1,5,5,2,2,1,2,2,2,1,3,1,1,3,-9
"2839",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,28
"2840",5,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,1,2,3,33
"2841",4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,67
"2842",7,3,5,5,3,1,3,3,2,5,1,2,2,1,1,6,2,2,1,36
"2843",5,1,4,5,5,1,1,3,3,5,1,2,1,2,1,3,2,2,3,80
"2844",1,5,5,5,5,1,5,5,1,1,5,1,1,2,1,3,2,1,4,21
"2845",3,4,3,4,3,1,5,5,1,2,5,1,2,2,1,6,1,3,3,29
"2846",4,4,4,5,4,2,2,3,3,5,2,2,1,2,1,2,2,3,3,80
"2847",2,5,5,5,5,1,4,4,2,2,4,1,1,2,1,6,1,1,2,26
"2848",NA,5,5,5,3,1,5,5,1,3,2,1,1,1,1,2,1,2,3,25
"2849",4,3,3,5,5,3,1,4,4,5,1,2,2,2,1,6,1,2,3,52
"2850",3,5,5,5,4,1,5,5,1,1,3,2,1,1,1,6,1,1,3,61
"2851",3,5,5,5,4,2,2,3,1,1,4,1,1,1,1,6,1,1,1,29
"2852",4,5,5,5,5,2,5,5,1,3,5,2,1,2,1,7,2,1,3,56
"2853",6,4,4,4,2,4,3,3,4,4,1,1,2,2,1,6,2,2,3,38
"2854",3,5,5,5,5,1,5,3,2,1,4,1,1,2,1,6,1,1,3,-9
"2855",5,4,5,5,5,1,5,5,1,5,1,1,1,2,1,5,1,1,5,63
"2856",5,3,5,5,4,2,1,5,4,5,1,2,2,1,1,2,1,2,2,54
"2857",6,3,5,5,4,2,4,4,4,5,1,2,1,1,1,3,2,1,3,80
"2858",5,3,2,3,3,2,4,3,3,2,3,2,2,1,2,3,1,2,3,47
"2859",4,4,5,5,3,1,5,4,1,3,5,2,2,2,1,7,2,2,3,24
"2860",NA,1,3,4,2,1,4,3,2,3,2,2,2,2,1,1,1,2,4,50
"2861",NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,1,25
"2862",4,1,5,5,3,1,5,5,1,1,2,1,1,2,1,6,2,1,3,24
"2863",4,1,4,5,5,3,3,4,2,3,3,2,2,2,2,3,2,2,3,57
"2864",6,3,4,4,4,3,1,3,4,5,1,2,2,2,1,3,2,1,3,62
"2865",NA,5,2,5,5,3,5,1,1,2,2,2,2,2,1,6,1,3,3,34
